64645217,143012,chef/chef,5,3
64645536,143012,chef/chef,5,3
64646356,10075,jruby/jruby,32,3
64648475,1763412,chanks/que,5,3
64650011,380402,structr/structr,3,1
64651698,2061581,ReactiveX/RxNetty,1,1
64656105,4231,ruby/ruby,4,4
64657624,380402,structr/structr,3,1
64657710,380402,structr/structr,3,1
64658162,4231,ruby/ruby,4,4
64658239,2361,sass/sass,21,15
64658431,4231,ruby/ruby,4,4
64658436,4231,ruby/ruby,4,4
64661108,42,diaspora/diaspora,8,1
64661307,42,diaspora/diaspora,8,1
64663861,10075,jruby/jruby,32,31
64664305,4231,ruby/ruby,4,4
64665112,1330291,lenskit/lenskit,2,1
64674469,891,rails/rails,32,26
64676756,4231,ruby/ruby,4,4
64680746,4231,ruby/ruby,4,4
64682697,365717,geoserver/geoserver,3,1
64682959,972856,ForgeEssentials/ForgeEssentialsMain,1,1
64683652,10075,jruby/jruby,11,6
64684692,1721289,go-lang-plugin-org/go-lang-idea-plugin,1,1
64685277,2711085,anthonycr/Lightning-Browser,1,1
64686256,10075,jruby/jruby,32,3
64688331,10075,jruby/jruby,32,3
64696205,1643960,toptal/chewy,60,60
64696439,1643960,toptal/chewy,60,60
64697960,10075,jruby/jruby,32,3
64698126,1643960,toptal/chewy,60,60
64698589,2128289,spacecowboy/NoNonsense-FilePicker,1,1
64698591,2128289,spacecowboy/NoNonsense-FilePicker,1,1
64698797,2128289,spacecowboy/NoNonsense-FilePicker,1,1
64699889,835609,laurentpetit/ccw,1,1
64703897,10075,jruby/jruby,32,3
64705658,10075,jruby/jruby,32,3
64710158,574271,NetSweet/netsuite,1,1
64713249,2360716,coorasse/Airesis,1,1
64714618,2360716,coorasse/Airesis,1,1
64716435,2360716,coorasse/Airesis,1,1
64717557,2360716,coorasse/Airesis,1,1
64725017,4231,ruby/ruby,4,2
64725084,891,rails/rails,32,21
64725855,891,rails/rails,56,24
64726010,4231,ruby/ruby,4,2
64732511,835609,laurentpetit/ccw,1,1
64733345,27342,fog/fog,11,1
64734844,835609,laurentpetit/ccw,1,1
64735404,541769,l0rdn1kk0n/wicket-bootstrap,1,1
64736269,541769,l0rdn1kk0n/wicket-bootstrap,1,1
64736282,541769,l0rdn1kk0n/wicket-bootstrap,1,1
64736288,541769,l0rdn1kk0n/wicket-bootstrap,1,1
64736592,835609,laurentpetit/ccw,1,1
64736951,835609,laurentpetit/ccw,1,1
64738781,6053,guard/listen,18,8
64738800,6053,guard/listen,18,8
64739100,835609,laurentpetit/ccw,1,1
64740472,123303,mbj/mutant,4,4
64740864,123303,mbj/mutant,4,4
64743003,230948,mbj/anima,7,7
64743016,230948,mbj/anima,7,7
64744867,10075,jruby/jruby,32,11
64745401,230948,mbj/anima,7,7
64748063,42,diaspora/diaspora,8,1
64748168,42,diaspora/diaspora,8,2
64748177,42,diaspora/diaspora,8,1
64749055,891,rails/rails,32,19
64750507,1302426,Unidata/thredds,3,3
64756886,354267,rabbit-shocker/rabbit,5,5
64756943,354267,rabbit-shocker/rabbit,5,5
64757089,354267,rabbit-shocker/rabbit,5,5
64757369,4317740,cbeust/testng,3,3
