2cc79868,apache/jackrabbit-oak,1,89,4880772,4883272
f0d73b50,apache/jackrabbit-oak,1,929,3619568,3628860
d28a1b58,apache/jackrabbit-oak,3,76,17359392,17362898
178fa9c0,apache/jackrabbit-oak,3,920,16961966,16995993
fde3dc1c,apache/jackrabbit-oak,1,4,20117044,20117200
148f808c,apache/jackrabbit-oak,1,61,14544402,14547396
387c24a2,apache/jackrabbit-oak,1,61,152923440,152935093
744365f0,apache/jackrabbit-oak,1,124,79238515,79253841
be888b6e,apache/jackrabbit-oak,1,53,13823755,13826357
58d87fd1,apache/jackrabbit-oak,1,38,13572473,13575119
508827f2,apache/jackrabbit-oak,3,160,19593458,19606158
6309f30d,apache/jackrabbit-oak,4,21,5475935,5476023
326c4c98,apache/jackrabbit-oak,2,73,110965872,110999917
5657dde4,apache/jackrabbit-oak,1,4744,63750406,64105207
6ff2f43e,apache/jackrabbit-oak,1,-2329,3645942,3646214
4e4417c1,apache/jackrabbit-oak,1,120,125532528,125555147
96ba55d6,apache/jackrabbit-oak,1,282,15577063,15589606
365e656a,apache/jackrabbit-oak,1,5509,2032132,2059237
3fb5e14e,apache/jackrabbit-oak,2,1573,2032134,2038105
b592210a,apache/jackrabbit-oak,1,60,124956222,124967077
d66fef2f,apache/jackrabbit-oak,1,80,83848567,83857255
c2f2c136,apache/jackrabbit-oak,5,1543,9141562,9196666
3c6c0f5e,apache/jackrabbit-oak,15,340,24635500,24659519
598e2824,apache/jackrabbit-oak,2,86,19359858,19364739
de487622,apache/jackrabbit-oak,1,5,6602320,6602460
0aac3bd1,apache/jackrabbit-oak,1,186,68151276,68178866
1afb5b89,apache/jackrabbit-oak,1,22,14804822,14805723
7a38f952,apache/jackrabbit-oak,1,2,7255776,7255814
68821a8b,apache/jackrabbit-oak,4,811,111138226,111270373
6229c922,apache/jackrabbit-oak,6,6878,152994667,154111586
e102f84c,apache/jackrabbit-oak,1,181,144681890,144717760
79c339b1,apache/jackrabbit-oak,2,47,22507549,22510450
41e0db94,apache/jackrabbit-oak,1,119,100527257,100543117
62817e8a,apache/jackrabbit-oak,1,145,16575921,16581793
dd520783,apache/jackrabbit-oak,1,959,91405008,91552625
65c53ee3,apache/jackrabbit-oak,1,659,135924041,136043021
b8c9d6ce,apache/jackrabbit-oak,2,1614,2124592,2137423
d9909974,apache/jackrabbit-oak,6,8287,28037940,28474098
16bef879,apache/jackrabbit-oak,1,9758,34294985,34895027
fdf0ad05,apache/jackrabbit-oak,1,12,19178760,19179309
192ee9e4,apache/jackrabbit-oak,8,6426,23703560,24006495
784d02be,apache/jackrabbit-oak,1,930,3511426,3525537
902a802d,apache/jackrabbit-oak,6,93,6446452,6448416
f611b42c,apache/jackrabbit-oak,2,305,58722796,58756522
45e13a5f,apache/jackrabbit-oak,1,1149,142215697,142394808
07860f92,apache/jackrabbit-oak,2,861,79301736,79418906
da0de0f4,apache/jackrabbit-oak,1,60,89463868,89476228
3f8f6bbf,apache/jackrabbit-oak,2,119,103082052,103100195
0a88c29c,apache/jackrabbit-oak,1,77,15720505,15724516
ec81593d,apache/jackrabbit-oak,5,331,15218049,15233588
ed537391,apache/jackrabbit-oak,1,59,136054314,136061329
793a8acf,apache/jackrabbit-oak,1,148,79464499,79486046
b374b526,apache/jackrabbit-oak,8,792,19677803,19713581
b96ca642,apache/jackrabbit-oak,2,52,12990249,12992875
1c535ee9,apache/jackrabbit-oak,1,52,79499016,79508639
f728bf24,apache/jackrabbit-oak,2,204,37391533,37403706
32e44c69,apache/jackrabbit-oak,3,294,7316176,7322333
fb4343be,apache/jackrabbit-oak,14,8848,106968867,108294045
ba944b2a,apache/jackrabbit-oak,1,97,7423558,7426680
49befbc3,apache/jackrabbit-oak,1,895,90120482,90252481
c325eccf,apache/jackrabbit-oak,9,3210,22703281,22860098
493d0948,apache/jackrabbit-oak,1,50,19671387,19674783
891d0cc9,apache/jackrabbit-oak,3,928,28390539,28428386
c0302b06,apache/jackrabbit-oak,1,27,12001154,12002508
a13e89f2,apache/jackrabbit-oak,2,108,13208421,13214403
646bbba8,apache/jackrabbit-oak,4,4092,39534363,39781740
54c98e18,apache/jackrabbit-oak,3,180,70722660,70750251
935ab469,apache/jackrabbit-oak,3,40,4899057,4899608
44585b0c,apache/jackrabbit-oak,1,649,65113816,65187262
254cd53e,apache/jackrabbit-oak,1,825,66393581,66490308
8570968f,apache/jackrabbit-oak,1,-2,3662845,3662856
b3e62e34,apache/jackrabbit-oak,3,1144,130888000,131109845
e3a212da,apache/jackrabbit-oak,12,16973,152923436,155845993
2c7fa59d,apache/jackrabbit-oak,1,5473,142998597,143805813
e3da33f9,apache/jackrabbit-oak,1,3,13149080,13149230
1cdda18e,apache/jackrabbit-oak,2,2703,2815069,2841277
fc6f052a,apache/jackrabbit-oak,1,4,11237771,11237825
cd44f274,apache/jackrabbit-oak,1,202,51048245,51069898
8b747288,apache/jackrabbit-oak,1,92,88128016,88155903
c90ea549,apache/jackrabbit-oak,4,1215,23603090,23657053
9b675890,apache/jackrabbit-oak,1,-3,7213721,7213739
b6d7a64b,apache/jackrabbit-oak,2,5579,133922102,134993425
d07a85a0,apache/jackrabbit-oak,1,861,145846559,146009741
1a3bb4f9,apache/jackrabbit-oak,3,907,12945207,12975090
72e0337b,apache/jackrabbit-oak,2,247,78194581,78229444
7498e36d,apache/jackrabbit-oak,1,65,66209729,66218287
053414ff,apache/jackrabbit-oak,2,3987,145544521,146319368
57649cec,apache/jackrabbit-oak,1,177,12678092,12680639
ccf154a8,apache/jackrabbit-oak,1,245,34904386,34927324
1b89008d,apache/jackrabbit-oak,3,122,24108019,24115944
b764e3d1,apache/jackrabbit-oak,4,68,5984708,5986305
5afef0ee,apache/jackrabbit-oak,1,8,4748567,4748789
ce0c5c43,apache/jackrabbit-oak,3,1567,59715273,59890092
fb578710,apache/jackrabbit-oak,1,59,83894435,83906954
d6aecd2d,apache/jackrabbit-oak,1,271,11760682,11766497
32056b40,apache/jackrabbit-oak,3,1334,21182465,21252101
75cf183b,apache/jackrabbit-oak,2,217,6980626,6984222
3d1014b7,apache/jackrabbit-oak,2,379,100793506,100849898
2fed7b1c,apache/jackrabbit-oak,1,14,13908603,13908779
78b09045,apache/jackrabbit-oak,3,1198,87683190,87861599
8b0e0196,apache/jackrabbit-oak,2,84,21755428,21761913
ed9840f0,apache/jackrabbit-oak,2,797,15189514,15216504
73bf8c86,apache/jackrabbit-oak,1,343,121384719,121462688
93e4da0c,apache/jackrabbit-oak,1,419,65909266,65970169
403dcd8d,apache/jackrabbit-oak,1,35,14049575,14050853
6071a5b9,apache/jackrabbit-oak,3,1296,34282914,34370616
38c3bc97,apache/jackrabbit-oak,2,433,142985868,143086230
6c12877d,apache/jackrabbit-oak,1,105,155108430,155154133
70f71aac,apache/jackrabbit-oak,11,2579,75252865,75558255
099d3534,apache/jackrabbit-oak,1,889,20327974,20352182
ca7c953a,apache/jackrabbit-oak,1,61,62194120,62201595
a966c4fb,apache/jackrabbit-oak,1,46,4378229,4379268
8d2f33e9,apache/jackrabbit-oak,3,180,96940015,96969400
64d93bd2,apache/jackrabbit-oak,1,34,20122887,20124925
3e0a6aee,apache/jackrabbit-oak,1,60,122482267,122493153
90cd8314,apache/jackrabbit-oak,9,2906,23034976,23204031
5313b368,apache/jackrabbit-oak,1,50,139450432,139461013
7f8d3833,apache/jackrabbit-oak,3,1106,34904385,34993294
0487a5b0,apache/jackrabbit-oak,1,165,12519817,12527154
74d519b1,apache/jackrabbit-oak,3,9527,42896933,43615279
03f6edfe,apache/jackrabbit-oak,15,4956,54685194,55058350
7438ffe1,apache/jackrabbit-oak,6,1086,12065543,12093697
5674f8aa,apache/jackrabbit-oak,1,116,105123941,105145972
7c4aa77d,apache/jackrabbit-oak,1,805,2220025,2225790
feec91ed,apache/jackrabbit-oak,2,611,20462054,20500604
e4c93a2c,apache/jackrabbit-oak,1,1797,3266449,3289485
365df412,apache/jackrabbit-oak,2,416,142215703,142303423
68f32302,apache/jackrabbit-oak,1,128,8620342,8624635
a107923b,apache/jackrabbit-oak,1,1621,2512071,2519346
fc91e36e,apache/jackrabbit-oak,140,13109,20512407,21164254
b6443df6,apache/jackrabbit-oak,3,2530,23948932,24093125
e2bbab9c,apache/jackrabbit-oak,5,237,4787218,4790457
2e520ca0,apache/jackrabbit-oak,10,2485,21831691,21928398
65915d90,apache/jackrabbit-oak,1,10,14494259,14494833
3b2cdc37,apache/jackrabbit-oak,1,0,6652805,6652813
78c37386,apache/jackrabbit-oak,3,1165,25683165,25760141
537e687f,apache/jackrabbit-oak,1,56,13583040,13585986
f3649534,apache/jackrabbit-oak,1,531,19193751,19228248
e3934298,apache/jackrabbit-oak,1,1562,144168267,144496023
0b6a005c,apache/jackrabbit-oak,4,687,21286009,21306106
a4a4ac1e,apache/jackrabbit-oak,2,22,15342246,15343074
c15ba6db,apache/jackrabbit-oak,2,9060,136343125,137789089
209583dd,apache/jackrabbit-oak,4,1810,40039052,40184209
5afcff1d,apache/jackrabbit-oak,3,46,5311404,5312149
d2ddee5a,apache/jackrabbit-oak,1,22,14611062,14612099
f7b7495c,apache/jackrabbit-oak,9,4486,53814769,54100524
8984b346,apache/jackrabbit-oak,2,187,40186568,40207109
4ba1d93a,apache/jackrabbit-oak,1,4090,89706808,90107707
eced6a7e,apache/jackrabbit-oak,2,4500,83437638,83894446
4555e6d9,apache/jackrabbit-oak,14,321,17894717,17917551
69e8c2e3,apache/jackrabbit-oak,2,181,56395571,56414537
c68d7565,apache/jackrabbit-oak,2,315,61447090,61486228
ee661c32,apache/jackrabbit-oak,2,180,74018271,74039514
8a567d6d,apache/jackrabbit-oak,2,36,19653440,19654909
cc78f6fd,apache/jackrabbit-oak,2,600,85234843,85295264
7bca7b45,apache/jackrabbit-oak,1,1048,12831165,12868383
218b8601,apache/jackrabbit-oak,1,-4,16608401,16609306
1276b98a,apache/jackrabbit-oak,1,61,147398314,147408241
ae6aab3d,apache/jackrabbit-oak,1,71,82921997,82944301
6e1b654a,apache/jackrabbit-oak,1,894,2734289,2744146
25258403,apache/jackrabbit-oak,2,116,101680890,101786053
958be11e,apache/jackrabbit-oak,1,58,121327354,121333740
ca6f72ef,apache/jackrabbit-oak,3,4320,69435230,69727400
379534bf,apache/jackrabbit-oak,6,821,7229102,7244097
d740259a,apache/jackrabbit-oak,1,179,90505248,90533534
31c58b37,apache/jackrabbit-oak,6,9369,51098057,51970901
bcc7721d,apache/jackrabbit-oak,1,13,4961583,4961861
85f4f463,apache/jackrabbit-oak,1,60,106302224,106316446
7ce6e7fd,apache/jackrabbit-oak,1,69,122567395,122581185
421a69fd,apache/jackrabbit-oak,1,1013,156279995,156469432
70ed16b6,apache/jackrabbit-oak,6,288,21165455,21178874
8fabedcb,apache/jackrabbit-oak,1,1,11847584,11847937
f1fe17ff,apache/jackrabbit-oak,1,57,21408939,21411594
f9b2f131,apache/jackrabbit-oak,3,1079,145529996,145742943
1f3441d5,apache/jackrabbit-oak,4,317,7053596,7063810
85e2cbc8,apache/jackrabbit-oak,1,869,149779364,149956727
ef5c10dc,apache/jackrabbit-oak,1,27,6449358,6449974
6f02bd65,apache/jackrabbit-oak,1,62,69845658,69850875
299ca6e7,apache/jackrabbit-oak,6,3593,14389947,14480270
6c8a45b1,apache/jackrabbit-oak,1,116,15400494,15406096
8a850cc9,apache/jackrabbit-oak,1,72,84888431,84919311
cbe7eed5,apache/jackrabbit-oak,3,1159,8659187,8689734
9288e620,apache/jackrabbit-oak,1,839,128888035,129045953
857b8851,apache/jackrabbit-oak,1,241,11554567,11564176
ef4ada1b,apache/jackrabbit-oak,1,31,14603379,14604789
bebb4c76,apache/jackrabbit-oak,2,581,23095929,23132115
d3391532,apache/jackrabbit-oak,9,1660,82905532,83140890
3e07cb60,apache/jackrabbit-oak,1,402,61535369,61568432
80c1e2c4,apache/jackrabbit-oak,7,7839,24133164,24511311
b923968b,apache/jackrabbit-oak,1,300,133857855,133909627
c10a7aa3,apache/jackrabbit-oak,17,1778,22158870,22257799
c10a7aa3,apache/jackrabbit-oak,25,15768,22158870,22922287
d0b7a81a,apache/jackrabbit-oak,6,1597,23508217,23602727
08607002,apache/jackrabbit-oak,1,2819,129430369,129988190
c06747bd,apache/jackrabbit-oak,2,16,12094678,12095351
08ba79d4,apache/jackrabbit-oak,2,52,24196007,24199981
84d48d22,apache/jackrabbit-oak,2,540,13162791,13187076
c1020c1a,apache/jackrabbit-oak,1,61,141083305,141100631
4d909717,apache/jackrabbit-oak,2,1258,65399543,65542102
d2695b6c,apache/jackrabbit-oak,1,58,61426898,61432805
b32e6c68,apache/jackrabbit-oak,1,98,20044775,20049639
0704dac1,apache/jackrabbit-oak,3,175,25156544,25171217
822f1de8,apache/jackrabbit-oak,1,59,66340015,66346178
e3336494,apache/jackrabbit-oak,2,54,21577564,21581940
6b702b69,apache/jackrabbit-oak,2,1261,27771920,27854982
deae7bfa,apache/jackrabbit-oak,6,3119,139139654,139751577
f79b6ed8,apache/jackrabbit-oak,2,205,21414844,21426790
e23c52c8,apache/jackrabbit-oak,3,238,15176846,15188833
06ba39fd,apache/jackrabbit-oak,1,95,87660073,87671239
92c68025,apache/jackrabbit-oak,1,1,23022781,23023271
5d87b4d4,apache/jackrabbit-oak,1,48,4213667,4214507
440b652e,apache/jackrabbit-oak,2,933,65276084,65370138
d68b4bc4,apache/jackrabbit-oak,12,1121,12621247,12659053
a653c0f1,apache/jackrabbit-oak,2,17,22666739,22667315
18013d88,apache/jackrabbit-oak,2,35,11998458,11999750
e1d356c1,apache/jackrabbit-oak,1,818,2393588,2402563
f00250d8,apache/jackrabbit-oak,2,1805,3167101,3188713
ac5ccf4e,apache/jackrabbit-oak,17,12900,60179319,61420873
21dba225,apache/jackrabbit-oak,3,247,66353874,66384371
687fa1b9,apache/jackrabbit-oak,1,59,83106929,83117190
6e035966,apache/jackrabbit-oak,1,343,13326561,13342033
4fe0c2a0,apache/jackrabbit-oak,141,30057,9432712,10190941
f4f2fa1b,apache/jackrabbit-oak,1,10742,113038811,114822176
02c16429,apache/jackrabbit-oak,1,8562,77127412,78009472
2859a615,apache/jackrabbit-oak,3,397,11285588,11302134
eb1e1e57,apache/jackrabbit-oak,25,6061,6848730,6961543
eb1e1e57,apache/jackrabbit-oak,15,0,6848730,6928680
72d7f7cd,apache/jackrabbit-oak,1,1440,99113405,99278605
d389622c,apache/jackrabbit-oak,1,12,21928445,21929079
e1ff2630,apache/jackrabbit-oak,11,13261,30833065,31554996
a44ec498,apache/jackrabbit-oak,2,1561,66731913,66853873
5880c589,apache/jackrabbit-oak,1,2,3664455,3664470
4105d50d,apache/jackrabbit-oak,1,22,6346109,6346580
e532165c,apache/jackrabbit-oak,1,1,23149875,23149901
6f80b941,apache/jackrabbit-oak,6,372,19807519,19831704
2b6dfacd,zmoazeni/csscss,2,1079,5677241,5699681
cc640c67,zmoazeni/csscss,4,327361,12577567,26431320
a2e00f49,spree-contrib/spree_social,1,941,6974444,6992605
bd7ad1bb,spree-contrib/spree_social,4,213164,10651228,17384932
bd7ad1bb,spree-contrib/spree_social,7,38663,10651228,11670039
169e2c4c,spree-contrib/spree_social,1,20,48425309,48426987
417bb39a,spree-contrib/spree_social,1,2695,9885623,9966052
43edede0,spree-contrib/spree_social,2,32992,6340073,6972501
829eecd5,spree-contrib/spree_social,1,13,19256171,19256817
eee9d87f,spree-contrib/spree_social,2,69249,11803373,13889145
b1a57887,spree-contrib/spree_social,4,59067,15746710,17882301
78593504,spree-contrib/spree_social,2,28534,144461486,149128208
ec98386b,spree-contrib/spree_social,3,13002,8406711,8718774
2c2ea98d,spree-contrib/spree_social,1,224,44235630,48424110
47ada210,spree-contrib/spree_social,2,0,29915161,29915264
cc1819e8,spree-contrib/spree_social,2,0,28829275,39510955
7683cd94,t-oster/VisiCut,1,39,7273228,7273839
f9c6fd03,t-oster/VisiCut,6,11445,6952462,7181844
ca022424,t-oster/VisiCut,3,0,7188874,7231370
028ad168,t-oster/VisiCut,1,14,152909943,152912214
d5e27a77,t-oster/VisiCut,1,7,5018203,5018275
d52403da,t-oster/VisiCut,5,1145,5001571,5015136
1c2e413b,t-oster/VisiCut,1,9,71811504,71813191
6c1d80f5,t-oster/VisiCut,1,106,5018796,5020582
9df193b6,t-oster/VisiCut,1,3,5443272,5443336
15574e2c,SomMeri/less4j,1,3701,78100005,78539251
aaa74c3b,SomMeri/less4j,1,7335,2543027,2605934
dee10f8c,SomMeri/less4j,1,22,86020464,86022490
6e93ecfe,SomMeri/less4j,21,0,62380461,68310835
6e93ecfe,SomMeri/less4j,22,0,62380461,66052332
fca4b61d,SomMeri/less4j,5,4279,21128986,21332432
e35129e6,SomMeri/less4j,1,103,16937281,16943621
cdb22627,SomMeri/less4j,5,1306,8927892,8964086
4030c96a,SomMeri/less4j,3,90,2621093,2621880
d0d1d993,SomMeri/less4j,2,1271,22603515,22677741
6a167f4d,SomMeri/less4j,1,17,59707941,59710102
49fd1b8b,SomMeri/less4j,1,15,37593235,37594440
f7a46bae,SomMeri/less4j,15,13745,16392104,16931158
43455bad,SomMeri/less4j,1,1747,10563398,10593109
da44b8db,SomMeri/less4j,1,7,2635638,2635673
dd3a74e3,SomMeri/less4j,1,49,31543828,31545455
c1f8457a,SomMeri/less4j,1,46,3000866,3001347
f380fc80,SomMeri/less4j,1,0,11314975,11315013
3265167a,SomMeri/less4j,3,127,85694159,85712447
6077cfd4,SomMeri/less4j,1,145,26197821,26206960
528a4b1a,SomMeri/less4j,2,7087,8968190,9135239
6b297a0a,SomMeri/less4j,1,5,2956867,2956896
fb18fd59,SomMeri/less4j,1,4,3721489,3721494
db329296,SomMeri/less4j,1,1091,28040255,28097370
6473b591,SomMeri/less4j,1,2634,3969015,3998040
a9b04ea7,SomMeri/less4j,1,31,11253331,11254649
dbfd0985,SomMeri/less4j,1,16,115833599,115836619
d4e0a39b,SomMeri/less4j,1,9367,29454291,29962736
4fd10414,SomMeri/less4j,6,11687,55797981,56907244
731df050,SomMeri/less4j,1,84,74037117,74048326
40c49693,SomMeri/less4j,2,4226,69902288,70378383
d2f96f7b,SomMeri/less4j,1,7,2606736,2606841
d07b47b1,SomMeri/less4j,1,4,11238552,11238708
2184bbe2,SomMeri/less4j,1,189,21409783,21419925
c8c9c884,SomMeri/less4j,2,550,15988068,16006136
899a29f4,SomMeri/less4j,4,512,4106948,4113805
0c602a99,SomMeri/less4j,1,29,14763094,14763734
27620a64,SomMeri/less4j,1,7,86202272,86203825
637497d7,SomMeri/less4j,2,0,26450555,27061735
b2636aba,SomMeri/less4j,1,1223,58285508,58424488
335e4ae7,SomMeri/less4j,1,218,4765720,4769148
7ef402e8,SomMeri/less4j,5,10360,79468650,80685927
f40da1cf,SomMeri/less4j,3,91,93353628,93368105
e0c9ba5c,SomMeri/less4j,1,7,2707818,2707902
351138f7,SomMeri/less4j,1,2270,3748218,3774148
7e3e7a72,SomMeri/less4j,1,962,17095358,17133050
6d8a7147,SomMeri/less4j,4,57576,46438494,51221785
022f6043,SomMeri/less4j,1,4,3939644,3939762
74b3c814,lotus/router,2,0,20222083,30169138
e480a7da,lotus/router,1,55,40302740,40318000
cf90dfde,metaskills/less-rails,2,8,5298947,5299184
6f01458b,metaskills/less-rails,1,164415,6369523,9971761
6f01458b,metaskills/less-rails,1,203023,6369523,10956194
3cca3e37,metaskills/less-rails,1,260534,11262242,20571362
59bb7045,metaskills/less-rails,1,37,119335199,119344996
c1c9681a,metaskills/less-rails,3,447,320304,321791
421459c9,metaskills/less-rails,2,25,2100253,2100381
320a1729,metaskills/less-rails,1,61,11103143,11104522
97f002d6,metaskills/less-rails,1,8,58835346,58836402
4a9185bc,metaskills/less-rails,4,0,564210,604143
9d5a8e16,metaskills/less-rails,10,171082,2967046,5021692
c96f685c,metaskills/less-rails,1,2913,146920820,147331843
27ef961a,metaskills/less-rails,1,8,11093708,11094148
ecf25b5f,pagseguro/ruby,1,2,89082367,89082815
34b23b2b,pagseguro/ruby,3,1038,10428238,10455804
9bd59f8f,pagseguro/ruby,2,0,54716602,54728865
dc2889ba,stripe/mosql,1,2865,35479069,35676755
b5ade4dc,stripe/mosql,2,22,34218367,34220363
a0737a5e,stripe/mosql,1,10,33205971,33206635
f1ca07d0,stripe/mosql,1,5,8219109,8219246
b06fc5b0,stripe/mosql,1,4,4892879,4892921
a2fb55b6,stripe/mosql,1,14,32283781,32284607
a62e0ab3,stripe/mosql,1,22,58308920,58311635
e6fd1a6f,stripe/mosql,1,8,8903176,8903558
2cd91319,hsz/idea-gitignore,2,34,52291167,52296070
29453c6f,hsz/idea-gitignore,1,4635,41226538,41608925
6a5c5080,hsz/idea-gitignore,1,4,120394173,120394484
21ec88b0,hsz/idea-gitignore,1,1156,56735660,56861195
c04f4bf1,hsz/idea-gitignore,1,20,41197261,41198121
cf1183fd,hsz/idea-gitignore,27,111422,102567282,120172760
fff405e1,hsz/idea-gitignore,1,13,52864598,52865632
48e34a4c,hsz/idea-gitignore,2,73,130801935,130817462
f1a9cc14,hsz/idea-gitignore,1,7,57462256,57462914
8c7c4afe,hsz/idea-gitignore,2,144,58181190,58194710
38a85ced,hsz/idea-gitignore,5,0,44581182,44809406
17dcfcd8,hsz/idea-gitignore,1,257,42607882,42627908
462696bf,hsz/idea-gitignore,4,497,32449185,32493719
6d680dc9,hsz/idea-gitignore,2,5477,57038001,57454099
5adea861,hsz/idea-gitignore,3,1328,131960874,132100351
f085854c,pophealth/popHealth,1,6142,33738207,33740711
698aa317,pophealth/popHealth,1,16,35041931,35163908
c5a71834,pophealth/popHealth,2,0,7157177,9477606
c5a71834,pophealth/popHealth,2,0,7157177,9671693
c5a71834,pophealth/popHealth,2,0,7157177,9876434
55873b32,pedrovgs/Algorithms,1,4,46633214,46633549
ff8c430d,pedrovgs/Algorithms,1,4,47584094,47584538
833d4fb0,pedrovgs/Algorithms,1,10,43896797,43897407
23af3ef3,pedrovgs/Algorithms,1,0,45443573,45443601
9b061197,pedrovgs/Algorithms,2,9,45602422,45602728
e41574d0,spotify/docker-client,1,5,27242757,27243176
40ecd7cc,Mashape/unirest-java,1,8,70105809,70107726
bbd827b1,Mashape/unirest-java,1,3,20320523,20320777
77110b85,Mashape/unirest-java,1,2,48390595,48390612
785d08fc,Mashape/unirest-java,2,46,42959320,42963606
3e1bb840,Mashape/unirest-java,2,5,42963911,42964178
56267a65,Mashape/unirest-java,2,4,27455607,27455764
a14a5963,Mashape/unirest-java,7,0,85051610,103305928
a14a5963,Mashape/unirest-java,7,0,85051610,104792571
a14a5963,Mashape/unirest-java,7,0,85051610,88961624
a14a5963,Mashape/unirest-java,6,0,85051610,85109905
f5b7c282,Mashape/unirest-java,1,19,47689476,47691568
0b1895c2,Mashape/unirest-java,1,23,50262799,50265467
28a8b5f0,Mashape/unirest-java,2,12,47691980,47694575
0933d01e,Mashape/unirest-java,2,41,77737463,77743159
dd0af295,brigade/overcommit,2,22,70583748,70584827
de8e31e3,brigade/overcommit,1,109,70676111,70683206
0c98f3cf,brigade/overcommit,1,665,58288746,58376901
f5350c8b,brigade/overcommit,1,28,12346733,12347575
453a32cc,brigade/overcommit,4,68,29916518,29922283
3095d286,brigade/overcommit,1,1,51785629,51785652
2fdedf11,brigade/overcommit,2,8,13170125,13170554
56c27869,brigade/overcommit,5,371,52174461,52228008
ca662358,brigade/overcommit,4,341,44277842,44296258
168cf214,brigade/overcommit,1,15,26617526,26618458
5b5f9ead,brigade/overcommit,4,38,51793016,51795603
54ca5132,brigade/overcommit,3,1658,53983527,54163819
ed12c31b,brigade/overcommit,1,15,34456625,34457571
eba36717,brigade/overcommit,1,20,29807472,29807958
753ddc6f,brigade/overcommit,1,67,58224263,58227985
e11285cf,brigade/overcommit,1,2,34422968,34423052
c87bca70,brigade/overcommit,1,2,52470894,52470942
39b643b5,brigade/overcommit,2,42,59175222,59177481
cdd0c667,brigade/overcommit,2,91,34772309,34776038
7eed8a78,brigade/overcommit,3,10209,24587828,25124156
c5264c56,brigade/overcommit,2,48,62341520,62344365
69e87d3f,brigade/overcommit,66,11418,19245748,19787332
58fc0101,brigade/overcommit,1,87,57295693,57299750
cdbfa064,brigade/overcommit,1,1202,52353422,52464422
a8598ad1,mattray/spiceweasel,1,4272,36522058,36824313
35a00071,mattray/spiceweasel,1,12,18704887,18705238
818d7784,mattray/spiceweasel,9,2824,18758400,18903267
f6806ba3,mattray/spiceweasel,5,572,7496293,7503649
270c36ce,mattray/spiceweasel,9,30829,5300094,5864117
ff8d9cf4,mattray/spiceweasel,2,19588,10520712,11024638
5e5b2537,mattray/spiceweasel,1,2,6717061,6717095
10df754f,mattray/spiceweasel,5,18101,6382229,6716088
50b230af,brianmario/mysql2,6,0,3712984,5678544
50b230af,brianmario/mysql2,6,0,3712984,5438309
50b230af,brianmario/mysql2,5,0,3712984,5166616
3b6230f0,brianmario/mysql2,1,3336,25420450,25572373
000963cd,brianmario/mysql2,6,448,17449335,17464629
e91d8ed4,brianmario/mysql2,2,37805,41958075,44646930
0140a681,brianmario/mysql2,1,11843,15680807,16020234
e1ade547,brianmario/mysql2,2,60672,677966,961880
6087968c,brianmario/mysql2,2,66,9148045,9150413
bce07ad7,brianmario/mysql2,1,929,3670707,3677014
b429233c,brianmario/mysql2,3,31,9206941,9207971
0a07f271,heroku/heroku,2,1220,62190971,62338374
042b8552,heroku/heroku,1,301,56922413,56968288
a7a89c6d,heroku/heroku,1,4498,79214476,79791088
1af54ed8,heroku/heroku,3,1280,1403618,1413250
cee4ccc4,heroku/heroku,1,3,82596969,82597374
38308582,heroku/heroku,2,0,4007493,4010286
08ef2c70,heroku/heroku,2,6,48536459,48537255
082bb2af,heroku/heroku,3,0,2414750,2441897
082bb2af,heroku/heroku,1,7924,2414750,2483002
80a501e4,heroku/heroku,12,20373,459302,514831
38b015ae,heroku/heroku,2,0,65001079,65001931
38b015ae,heroku/heroku,1,7,65001079,65002077
ca905e90,heroku/heroku,1,11,1742521,1742557
0a13f80e,heroku/heroku,1,7,1482054,1482151
70bc3715,heroku/heroku,1,9,4526575,4526789
5cff6469,heroku/heroku,1,1137,761332,766707
a608eaaa,heroku/heroku,5,0,5535210,5535438
44b55124,heroku/heroku,1,-1463,4625329,4633415
36884fe5,heroku/heroku,3,1256,17313010,17371875
2cce2512,heroku/heroku,2,10,2524744,2524974
a46528d6,heroku/heroku,1,9,677302,677344
0a6ecefd,heroku/heroku,1,6,1270417,1270512
e475b77e,heroku/heroku,1,2536,819269,831420
3ccad950,heroku/heroku,1,5,2002479,2002532
89f74377,heroku/heroku,2,5762,2586963,2628091
2114da67,heroku/heroku,2,73,121953803,121963636
b1165014,heroku/heroku,2,227,677722,678833
6afe1918,heroku/heroku,3,35,270129,270192
c81f816b,heroku/heroku,1,1444,14230480,14287069
67386881,heroku/heroku,2,26,141154399,141160347
4118b82f,heroku/heroku,1,45,399089,399374
cfd53708,heroku/heroku,2,0,48023230,48023265
326d4d5b,heroku/heroku,1,14,1629365,1629472
882311b3,heroku/heroku,1,1,2133739,2133821
e02e61f0,heroku/heroku,2,2,35174888,35174906
2e16a379,heroku/heroku,1,2581,27332896,27489392
4c467a06,heroku/heroku,2,0,16494038,16534549
6008772d,heroku/heroku,1,1030,16552430,16593744
73453784,heroku/heroku,1,23,55056483,55059846
e332e4a3,heroku/heroku,1,181,2214589,2216853
9ed85471,heroku/heroku,1,22,367859,367933
ea94a9ea,heroku/heroku,1,7,148726069,148726979
9a374983,heroku/heroku,1,98,32565573,32574533
498fd613,heroku/heroku,1,5,1025681,1025720
ec8248a0,heroku/heroku,4,0,902835,925015
e0abbd55,heroku/heroku,1,142,2263343,2264754
88a7bdd8,heroku/heroku,2,0,45899471,45900023
